OrganisationURI,OrganisationLabel,SiteReference,AlternativeReferences,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,OtherNotes 
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0051,APP/16/01501/F,,"""78 High Street, Poole, BH15 1DB""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248192,ETRS89,49.90020146,1.929804798,405137.4811,90145.3578,0.04,Unknown ownership,Yes,Permissioned,Full planning permission,28/11/2016,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248192,,6,"""Change of use and conversion from bar/nightclub to 6 No. flats at First Floor, and 1no. retail unit at ground floor.""",,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0054,PP5 (T8 part) ,,"""Land between Wilkins Way & RNLI, Poole""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,50.71605981,-1.990459475,400769.406,90715.6236,0.62,Not owned by a public authority,,Not permissioned,,,,,203,,,,,,,,,01/12/2017,01/12/2018,Part of existing site allocation in the Core Strategy Development Plan Document adopted in 2009.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0055,PP5 (T9) ,,"""Land between Poole Bridge & Wilkins Way, Poole, BH15 1HJ""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.9002233,-1.992293441,400649.7662,90487.836,1.87,Not owned by a public authority,,Not permissioned,,,,,450,,,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Core Strategy Development Plan Document adopted in 2009.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0056,PP5 (T10),,"""Sydenhams Timber Yard, Blandford Road, Poole, BH15 4BA""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022348,-1.994898026,400462.7142,90289.5901,1.94,Not owned by a public authority,Yes,Not permissioned,,,,,300,,,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Core Strategy Development Plan Document adopted in 2009.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0057,PP5 (T7),,"""Former Power Station, sub-station, oil depot & land east of Rigler Road, Poole""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022356,-1.996519913,400346.236,90618.2248,14.74,Not owned by a public authority,Yes,Not permissioned,,,,,900,,,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Core Strategy Development Plan Document adopted in 2009.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0058,PP4 (T3),,"""The Goods Yard, Poole, BH15 2BQ""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022216,-1.982867363,401326.7137,91230.3215,2.92,Owned by a public authority,,Not permissioned,,,,,300,,,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Site Specific Allocations and Development Management Policies Development Plan Document adopted in 2012.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0059,PP6 (T12),,"""Former East Quay Depot and Quay Thistle Hotel, The Quay, Poole, BH15 1HD""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022216,-1.98285962,401327.2698,90305.083,1.15,Mixed ownership,,Not permissioned,,,,,180,,,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Site Specific Allocations and Development Management Policies Development Plan Document adopted in 2012.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0060,PP9 (U11),,"""Bournemouth & Poole College site, Constitution Hill Road, Poole, BH14 0QA""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90021702,-1.962316253,402802.6219,92173.8033,2.09,Owned by a public authority,,Not permissioned,,,,,55,,,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Site Specific Allocations and Development Management Policies Development Plan Document adopted in 2012.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0061,PP9 (U9),,"""St Mary's Maternity Hospital site, St. Mary's Road, Poole, BH15 2BH""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022071,-1.975358698,401865.9595,91449.8792,0.75,Owned by a public authority,,Not permissioned,,,,,50,,,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Site Specific Allocations and Development Management Policies Development Plan Document adopted in 2012.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0062,APP/17/01593/F,,"""Crown Closures Ltd., Lake Road, Poole, BH15 4LJ""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251654,ETRS89,49.9002229,-2.014946453,399022.9072,91061.4653,2.94,Not owned by a public authority,Yes,Permissioned,Full planning permission,29/03/2018,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251654,,104,"""Demolition of existing factory buildings and chimney and construction of 104 dwellings and a 66 bed nursing care home and associated works.""",,,,,,,,01/12/2017,01/12/2018,Existing site allocation in the Site Specific Allocations and Development Management Policies Development Plan Document adopted in 2012.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0063,PP4 (T1),,"""Dolphin Centre, Dolphin Pool and Seldown, Poole"" ",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022132,-1.978212765,401660.9905,90844.0613,5.09,Owned by a public authority,,Not permissioned,,,,,500,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0064,PP6 (T13),,"""Skinner Street and surrounds, Poole"" ",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022216,-1.98285962,401327.2698,90305.083,5.98,Owned by a public authority,,Not permissioned,,,,,100,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0065,PP6 (T15),,"""Poole Pottery, The Quay, Poole, BH15 1HJ""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022245,-1.984754637,401191.1764,90625.4486,0.17,Not owned by a public authority,,Not permissioned,,,,,50,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0066,PP4 (T2),,"""Poole Stadium, Stadium Way, Poole, BH15 2BP""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022249,-1.985037752,401170.8441,90338.6893,4.11,Owned by a public authority,,Not permissioned,,,,,430,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0067,PP4 (T5),,"""Former Natwest""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022149,-1.979087257,401598.1876,91028.2,0.32,Owned by a public authority,,Not permissioned,,,,,150,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0068,APP/17/00018/P,,"""12 & 14 and land adjacent to Poole Labour Club, Wimborne Road, Poole, BH15 2BU""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249017,ETRS89,50.72035,-1.979442,401547.4539,91193.70942,0.17,Not owned by a public authority,Yes,Not permissioned,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249017,,50,"""Outline application to demolish rear projection to Poole Labour Club & existing buildings on site & erect block of 50 flats & accessed from Denmark Lane.""",,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0069,PP9 (U12),,"""Creekmoor Local Centre""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022367,-2.002940283,399885.1478,93536.12867,1.24,Mixed ownership,,Not permissioned,,,,,50,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0070,PP9 (U14),,"""Roberts Lane, Creekmoor""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022367,-2.00257735,399911.2124,93165.4996,2.67,Mixed ownership,,Not permissioned,,,,,45,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0071,PP9 (U16),,"""Hillbourne""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022346,-1.994465722,400493.7607,94606.33978,4.67,Owned by a public authority,,Not permissioned,,,,,40,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0072,PP9 (U3),,"""Civic Centre and surrounds""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90021684,-1.961772409,402841.6789,91451.75902,2.45,Owned by a public authority,,Not permissioned,,,,,283,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0073,APP/16/00771/F,,"""Parrs""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_246905,ETRS89,49.90019793,-1.924310564,405532.0581,92189.26676,0.84,Not owned by a public authority,,Permissioned,Full planning permission,25/11/2016,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_246905,,32,"""Redevelopment to provide a 70 bed residential care home (use class c2 ) and 32 extra care apartments (use class c2), proposed access, parking, landscaping and other associated works.""",,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0074,PP9 (U6),,"""Sopers Lane""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022364,-1.998850421,400178.8672,94101.07755,1.99,Not owned by a public authority,Yes,Not permissioned,,,,,100,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0075,PP9 (U8),,"""Beach Road Car Park""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90019186,-1.91569423,406150.8536,89609.38911,0.36,Owned by a public authority,Yes,Not permissioned,,,,,60,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0076,PP9 (U9),,"""Oakdale Public Buildings""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022116,-1.977453264,401715.5352,92556.73205,0.78,Owned by a public authority,,Not permissioned,,,,,60,,,,,,,,,01/12/2017,01/12/2018,Proposed site allocation in the Poole Local Plan Submission Version - November 2017.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0077,125500509,,"""12 Rectory Road""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022257,-1.985569805,401132.6339,92583.19466,0.28,Unknown ownership,,Not permissioned,,,,,14,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0078,125500929,,"""42-44 Tower Road""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90018665,-1.908929274,406636.6897,90882.31149,0.38,Unknown ownership,,Not permissioned,,,,,14,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0079,125500918,,"""Knighton Lodge, Wheelers Lane""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90020632,-1.938146725,404538.3929,96872.20127,0.8,Unknown ownership,,Not permissioned,,,,,7,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0080,125500938,,"""Land off Wheelers Lane""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90020678,-1.938994453,404477.512,96671.14467,1.37,Unknown ownership,,Not permissioned,,,,,6,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0082,125500659,,"""Land at Merley Gardens""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022079,-1.975696506,401841.6993,98175.71391,0.34,Not owned by a public authority,,Not permissioned,,,,,5,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0085,A18,,"""Westover House, West Quay Road, Poole, BH15 1JG""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022305,-1.989589117,400843.9812,90692.22727,0.46,Not owned by a public authority,,Not permissioned,,,,,80,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0086,A6b,,"""Sopers Lane""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022361,-1.997828726,400252.2417,94116.15167,1.91,Not owned by a public authority,,Not permissioned,,,,,70,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0087,A29,,"""Sea View Centre, Croft Road, Poole, BH12 3LD""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90021311,-1.952095042,403536.6734,92500.21266,0.8,Owned by a public authority,,Not permissioned,,,,,50,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0088,A17,,"""Patrick House, West Quay Road, Poole, BH15 1JF""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022308,-1.989834136,400826.3848,90629.51414,0.29,Not owned by a public authority,,Not permissioned,,,,,40,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0089,A16,,"""Corfe House, Pitwines Close, Poole, BH15 1ED""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022122,-1.977740288,401694.9221,90688.75731,0.19,Not owned by a public authority,,Not permissioned,,,,,30,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0090,NEW1,,"""Land adjacent Sweet Home Inn, Parkstone""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90021749,-1.963721522,402701.7004,92219.461,0.25,Not owned by a public authority,,Not permissioned,,,,,20,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0091,NEW7,,"""The Sloop, 5 Commercial Road, Poole, BH14 0HU""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90021678,-1.961603733,402853.7926,91559.405,0.18,Not owned by a public authority,,Not permissioned,,,,,10,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0092,A15,,"""13-15 High Street, Poole, BH15 1AB""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022289,-1.988071027,400953.005,90354.79531,0.17,Not owned by a public authority,,Not permissioned,,,,,20,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0093,A21,,"""Albert Road Car Park""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90020574,-1.937097039,404613.7777,92234.22389,0.34,Owned by a public authority,,Not permissioned,,,,,20,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0094,A31,,"""2-10 Haven Road, Poole, BH13 7LP"" ",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90019631,-1.921929329,405703.0702,89564.41585,0.15,Not owned by a public authority,,Not permissioned,,,,,20,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0096,NEW13,,"""Station Approach, Broadstone""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022353,-1.995830294,400395.762,95890.8754,0.26,Owned by a public authority,,Not permissioned,,,,,20,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0098,RIG1,,"""2 Rigler Road and land adjoining to the north""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,49.90022366,-1.999619076,400123.6651,90483.39856,0.62,Mixed ownership,,Not permissioned,,,,,46,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0101,APP/17/00088/P,,"""241a and 243 Blandford Road, Poole, BH15 4AZ""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249160,ETRS89,50.71578772,-2.007764169,399547.7389,90685.3532,0.35,Not owned by a public authority,Yes,Permissioned,Outline planning permission,30/10/2017,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249160,,10,"""Outline application to demolish some buildings and replace with a new development of 10 x 3 bedroom houses with associated access and parking whilst retaining the Hamworthy Liberal Club.""",,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0103,APP/16/01869/P,,"""109 Commercial Road, Poole, BH14 0JD""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248952,ETRS89,50.72347878,-1.952383798,403456.8833,91541.7727,0.04,Not owned by a public authority,,Permissioned,Outline planning permission,12/12/2017,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248952,,7,"""Outline application to partially demolish, rebuild and refurbish No.109 Commercial Road; demolish existing building at No.109a Commercial Road and erect a replacement building to form a retail unit and 9 flats with cycle and refuse stores.""",,,,,,,,01/12/2017,01/12/2018,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0104,APP/17/00141/F,,"""Land to rear of 26-32 Wharfdale Road, Poole, BH12 2ED""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249256,ETRS89,50.73400471,-1.929209461,405091.5345,92713.6478,0.14,Not owned by a public authority,,Permissioned,Full planning permission,26/01/2018,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249256,,6,"""Sever land from the curtilage of Nos.26-32 Wharfdale Road and erect 6no. dwellings with the formation of a new vehicular access driveway from Wharfdale Road between Nos.26 and 28 and associated parking, bin storage and landscaping.""",,,,,,,,01/12/2017,01/12/2018,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0105,125500916,,"""Barclays House, 1 Wimborne Road, Poole, BH15 2BB""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,50.72013811,-1.980639471,401462.5472,91169.2957,1.14,Not owned by a public authority,,Not permissioned,,,,,300,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0106,A1b,,"""Land adjacent to Dolphin Pool and car park, Poole, BH15 1RZ""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,50.71665524,-1.975485815,401826.4682,90782.1223,0.22,Not owned by a public authority,,Not permissioned,,,,,40,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0107,5/06/0002,,"""Downlands Place, Adastral Road, Poole, BH17 8SL""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,50.74251513,-1.965858579,402504.8169,93658.0701,1.74,Mixed ownership,,Not permissioned,,,,,28,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0108,NEW12,,"""Canford Business Park, Magna Road, Poole, BH21 3AP""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,50.77752273,-1.942439214,404154.2251,97551.9418,1.88,Not owned by a public authority,,Not permissioned,,,,,20,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0109,5/12/0006,,"""Horizon Motor Co. Ltd., 397-399 Ringwood Road, Poole, BH12 4LT""",http://www.poole.gov.uk/brownfieldlandregister/,ETRS89,50.74549103,-1.942540058,404149.8411,93990.0624,0.34,Not owned by a public authority,,Not permissioned,,,,,20,,,,,,,,,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0110,APP/17/01637/F,,"""Mansfield Road Water Tower, Mansfield Road, Poole , BH14 0DJ""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_251755,ETRS89,50.72818143,-1.942522802,404152.5156,92065.238,0.18,Not owned by a public authority,,Permissioned,Full planning permission,26/04/2018,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_251755,,17,"""Conversion of existing Water Tower and new build extension joined via glazed link to form 17 residential apartments with associated access, car parking, cycle and bin storage.""",,,,,,,,01/12/2017,01/12/2018,
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0111,APP/11/00079/F,,"""105 North Road, Poole, BH14 0LU""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_214952,ETRS89,50.72665397,-1.95654902,403162.6751,91894.6611,0.13,Not owned by a public authority,,Not permissioned,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_214952,,7,"""Application for a new planning permission to replace extant permission 07/30727/006/F to demolish existing and erect block of 8 flats with underground parking, bin & cycle stores and extend time limit for implementation.""",,,,,,,,01/12/2017,01/12/2017,Application ref: APP/11/00079/F refused planning permission. Site assessed as having the potential capacity to deliver 7 flats. 
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0112,APP/15/01146/F,,"""319 Sandbanks Road, Poole, BH14 8LH""",https://boppa.poole.gov.uk/onlineapplications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230298,ETRS89,50.70843756,-1.945269579,403960.2944,89869.5439,0.09,Not owned by a public authority,,Not permissioned,,,https://boppa.poole.gov.uk/onlineapplications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230298,,6,"""Demolition of the existing building and the erection of a 4 storey replacement mixed use building with a commercial unit (A1 use) on the ground floor and 8 flats above with associated basement parking, cycle and bin stores.""",,,,,,,,01/12/2017,01/12/2017,Application ref: APP/15/01146/F withdrawn. Site assessed as having the potential capacity to deliver 6 flats. 
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0113,06/18719/003/F,,"""3 Mount Road, Poole, Dorset, BH14 0QW""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_198704,ETRS89,50.72974492,-1.949948916,403628.2832,92238.6925,0.09,Not owned by a public authority,,Not permissioned,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_198704,,5,"""Demolish existing and erect a block of 11 flats attached to no.5, with associated parking, bin & cycle store.""",,,,,,,,01/12/2017,01/12/2017,Application ref: 06/18719/003/F refused planning permission. Site assessed as having the potential capacity to deliver 5 flats. 
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0114,08/39763/001/F,,"""44 Brixey Road & land rear of 92-96 Rosemary Road, Poole BH12 3EZ""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_204863,ETRS89,50.73885529,-1.941793744,404203.0592,93252.2148,0.18,Mixed ownership,,Not permissioned,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_204863,,5,"""Form an access & erect 5 dwellings.""",,,,,,,,01/12/2017,01/12/2017,Application ref:  08/39763/001/F refused planning permission. Site assessed as having the potential capacity to deliver 5 dwellings. 
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0115,06/14339/F/007,,"""328 Poole Road, Branksome, Poole, Dorset, BH12 1AR""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_195725,ETRS89,50.72533435,-1.911522678,406340.8517,91750.8765,0.22,Unknown ownership,,Not permissioned,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_195725,,12,"""Remove existing roof on each block and erect 2 additional floors with a pitched roof to provide an additional 24 flats.""",,,,,,,,01/12/2017,01/12/2017,Application ref: 08/39763/001/F dismissed at appeal. Site assessed as having the potential capacity to deliver 12 additional dwellings. 
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0116,APP/10/00304/F,," ""2 Wimborne Road, Poole, BH15 2BU""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_212512,ETRS89,50.71980478,-1.979479401,401544.4461,91132.2548,0.04,Not owned by a public authority,,Not permissioned,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_212512,,10,"""Demolish existing buildings and erect a block of 17 apartments with assoc parking bin and cycle storage accessed from Wimborne Road.""",,,,,,,,01/12/2017,01/12/2017,Application ref: APP/10/00304/F dismissed at appeal. Site assessed as having the potential capacity to deliver 10 additional dwellings.
http://opendatacommunities.org/id/unitary-authority/poole,Borough of Poole,P/BLR/0117,07/01088/F/001,," ""1-3 Doyne Road, Poole, BH14 9AF""",https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201701,ETRS89,50.72593346,-1.923393166,405502.9152,91816.5447,0.08,Not owned by a public authority,,Not permissioned,,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201701,,9,"""Demolish the existing dwellings and erect a block of 11 flats with associated parking, cycle and bin stores.""",,,,,,,,01/12/2017,01/12/2017,Application ref: 07/01088/F/001 dismissed at appeal. Site assessed as having the potential capacity to deliver 9 additional flats.
