OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/shropshire,17/00822/REM,"""Radbrook Campus, College Gardens, Shrewsbury, Shropshire""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.70063,-2.777757,0.74,Owned by a public authority,Permissioned,Reserved matters approval,2017-09-11,,Yes,20,20,,"""Outline Planning Permission (15/00490/OUT) and Reserved Matters Permission (17/00822/REM) granted for 22 dwellings. | The site is approximately 45% brownfield and 55% greenfield. | The majority of the proposed dwellings (around 20 of the 22) are located on the brownfield element of the site. | The total site site is some 1.64ha. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/01433/FUL,"""Priory House, Priory Road, Shrewsbury, Shropshire, SY1 1RU""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.708701,-2.761128,0.04,Not owned by a public authority,Permissioned,Full planning permission,2017-06-21,,Yes,6,6,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/01697/OUT,"""Car Park And Premises, Old Coleham, Shrewsbury, SY3 7BP""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.705383,-2.744534,0.29,Not owned by a public authority,Permissioned,Reserved matters approval,2019-11-04,,Yes,43,43,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/03582/FUL,"""Proposed Residential Development Land To The East Of New Street, Wem, Shropshire""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.857538,-2.722445,0.73,Not owned by a public authority,Permissioned,Full planning permission,2018-01-19,,Yes,6,6,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/05049/FUL,"""1st Floor, 24 Castle Street, Shrewsbury, Shropshire, SY1 2BQ""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.713513,-2.751891,0.03,Not owned by a public authority,Permissioned,Full planning permission,2017-11-02,,Yes,6,6,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/05049/FUL,"""Coton Hill Glass Works, Coton Hill, Shrewsbury, Shropshire, SY1 2DP""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.713513,-2.751891,0.07,Not owned by a public authority,Permissioned,Full planning permission,2017-11-29,,Yes,9,9,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/05255/OUT,"""Heathgates Works, 67A Ditherington Road, Shrewsbury, SY1 4BD""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.724884,-2.738617,0.19,Not owned by a public authority,Permissioned,Outline planning permission,2017-12-21,,Yes,8,8,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/05815/FUL,"""Land At Prees Industrial Estate, Shrewsbury Street, Prees, Whitchurch, Shropshire, SY13 2DJ""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.895087,-2.666075,0.28,Not owned by a public authority,Permissioned,Full planning permission,2019-10-21,,Yes,6,6,,"""Full Planning Permission (17/05815/FUL) granted for demolition of existing buildings and construction of 13 dwellings. | Approximately 50% of the site (0.25ha) is brownfield land the remaining land is greenfield (0.30ha). | The brownfield element of the site has capacity for around 6 dwellings, the total site capacity is some 13 dwellings.| The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,17/06146/FUL,"""Gatacre Hall, Gatacre, Claverley, WV5 7AW""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.509719,-2.30715,0.57,Not owned by a public authority,Permissioned,Full planning permission,2018-04-03,,Yes,7,7,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/01820/FUL,"""Chadeslode House, 130 Abbey Foregate, Shrewsbury, Shropshire, SY2 6AX""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.704376,-2.734872,0.12,Not owned by a public authority,Permissioned,Full planning permission,2018-07-30,,Yes,8,8,,"""Full Planning Permission (18/01820/FUL) granted for 10 dwellings. | The site is approximately 20% brownfield and 80% greenfield. | 8 of the 10 dwellings are located on the brownfield element of the site. | The total site site is some 0.7ha. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/02277/FUL,"""Stafford Court Hotel, Stafford Street, Market Drayton, TF9 1HY""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.904619,-2.4825,0.08,Not owned by a public authority,Permissioned,Full planning permission,2018-10-26,,Yes,8,8,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/02281/FUL,"""Land At Innage Lane, Bridgnorth, Shropshire, WV16 4HJ""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.538563,-2.42244,0.54,Not owned by a public authority,Permissioned,Full planning permission,2019-07-12,,Yes,50,50,,"""Full Planning Permission (17/05815/FUL) granted for demolition of existing buildings and construction of 50 dwellings. | The site is considered deliverable.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/02750/FUL,"""Premises Formerly Known As The Dining Rooms, Welsh Walls, Oswestry, Shropshire, SY11 1AW""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.859035,-3.060629,0.08,Not owned by a public authority,Permissioned,Full planning permission,2018-10-25,,Yes,7,7,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/02928/FUL,"""Development Adj. Magistrates Court, Holbache Road, Oswestry, SY11 1RJ""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.857177,-3.060648,0.14,Not owned by a public authority,Permissioned,Full planning permission,2019-06-21,,Yes,6,6,,"""Full Planning Permission (18/02928/FUL) granted for 8 dwellings. | Approximately 80% of the site is brownfield equating to 0.14ha, the total site area is some 0.18ha. | The brownfield element of the site has capacity for some 6 dwellings, the total site capacity is 8 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/03113/FUL,"""Conversion of the Magistrates Court, Holbache Road, Oswestry, SY11 1RJ""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.857261,-3.060999,0.22,Not owned by a public authority,Permissioned,Full planning permission,2019-06-21,,Yes,10,10,,"""Full Planning Permission (18/03113/FUL) granted for conversion of the former Court to 10 dwellings.| The site is considered deliverable.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/03637/REM,"""Former Copthorne Barracks, Copthorne Road, Shrewsbury, Shropshire, SY3 8LZ""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.711721,-2.772911,3.75,Not owned by a public authority,Permissioned,Reserved matters approval,2018-12-21,,Yes,150,150,,"""Outline Planning Permission (16/04228/OUT) and Reserved Matters Planning Permission (18/03637/REM) granted for 216 dwellings. | The site is approximately 60% brownfield and 60% greenfield. | The brownfield element of the site is some 3.75ha and the greenfield element of the site is some 2.72ha. | The brownfield element of the site has capacity for around 150 dwellings, the greenfield element of the site has capacity for around 66 dwellings. | The total site site is some 6.47ha. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/03731/FUL,"""1 Whitchurch Road, Shrewsbury, Shropshire, SY1 4DN""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.726808,-2.736711,0.13,Not owned by a public authority,Permissioned,Full planning permission,2018-11-28,,Yes,8,8,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/04915/P3JPA,"""Bredwood Arcade, Green End, Whitchurch, Shropshire""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.96876,-2.6823,0.14,Not owned by a public authority,Permissioned,Other,2018-12-20,,Yes,7,7,,"""Prior Approval (18/04915/P3JPA) for change of use of first floor office to 7 dwellings. | The site is considered deliverable.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/05838/FUL,"""Site Of The Cygnets, Hookagate, Shrewsbury, Shropshire""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.677297,-2.793155,0.12,Not owned by a public authority,Permissioned,Full planning permission,2019-02-25,,Yes,8,8,,"""Full Planning Permission (18/05838/FUL) granted for 8 dwellings.| The site is approximately 50% brownfield and 50% greenfield, however all of the dwellings proposed are on the bronwfield element of the site. | The total site site is some 0.24ha. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/05857/FUL,"""Land To Rear Of Sutton Farm Shopping Centre, Tilstock Crescent, Shrewsbury, Shropshire""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.693263,-2.732371,0.1,Not owned by a public authority,Permissioned,Full planning permission,2019-04-16,,Yes,6,6,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,18/05864/FUL,"""42 Old Coleham, Shrewsbury, Shropshire, SY3 7BU""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.704551,-2.743786,0.04,Not owned by a public authority,Permissioned,Full planning permission,2019-02-27,,Yes,5,5,,,2020-03-20,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,ALB003,"""Caravan Storage, Station Road, Albrighton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.637793,-2.268685,0.22,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,BRID001/BRID020b,"""Land North of Wenlock Road, Tasley, Bridgnorth""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.53884,-2.445158,3.35,Not owned by a public authority,Not permissioned,,,,Yes,60,60,,"""The site is allocated within the SAMDev Plan. Part of the site is brownfield (Approx 30%) and part is greenfield (Approx 70%). The brownfield element of the site is approximately 3.35ha, whilst the total site size is some 11.8ha. It is anticipated that the brownfield component of the site has a capacity for some 60 dwellings, whilst the total site capacity is some 200 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,BUCK001,"""Timber/Station Yard, Bucknell""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.357808,-2.944965,1.72,Not owned by a public authority,Not permissioned,,,,Yes,50,50,,"""The site is allocated within the SAMDev Plan. Part of the site is brownfield (Approx 65%) and part is greenfield (Approx 35%). The brownfield element of the site is approximately 1.72ha, whilst the total site size is some 3.78ha. It is anticipated that the brownfield component of the site has a capacity for some 50 dwellings and employment development, whilst the total site capacity is some 70 dwellings. | A Planning Application (13/03241/FUL) is currently pending consideration on this site. The application primarily consists of brownfield land and covers all of the brownfield land within the site allocation. | Development of the site is directly linked to the delivery of employment on employment element of the site.  | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,CRA001,"""Abbatoir Site, Corvedale Road, Craven Arms""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.44012,-2.831153,0.85,Not owned by a public authority,Not permissioned,,,,,10,30,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,CRA029,"""GA Motor Services and Dawson Funeral Services, Corvedale Road, Craven Arms""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.440914,-2.83219,0.27,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,CST001,"""Church Stretton Car Sales, Burway Road, Church Stretton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.538918,-2.808565,0.1,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,CST002,"""Crown Carpets, Burway Road, Church Stretton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.538943,-2.808252,0.1,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,DUDH006,"""Ravenscroft Haulage Site, Dudleston Heath""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.923663,-2.938968,0.48,Not owned by a public authority,Not permissioned,,,,Yes,7,7,,"""The site is allocated within the SAMDev Plan. Part of the site is brownfield (Approx 35%) and part is greenfield (Approx 65%). The brownfield element of the site is approximately 0.48ha, whilst the total site size is some 1.39ha. It is anticipated that the brownfield component of the site has a capacity for some 7 dwellings, whilst the total site capacity is some 20 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,IRN001,"""Former Ironbridge Power Station, Buildwas Road, Shropshire""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.631747,-2.516945,43.42,Not owned by a public authority,Pending decision,,,,,400,400,,"""The site is a strategic site that has been identified within the Local Plan Review. | An Outline Planning Application 19/05560/OUT has been received on the site. | Part of the site is brownfield (Approx 30%) and part is greenfield (Approx 70%). | The brownfield element of the site is approximately 67ha, whilst the total site size is some 142ha. | It is anticipated that the brownfield component of the site has a capacity for around 400 dwellings, whilst the total site has capacity for around 1,000 dwellings. | Development of the site will involve significant employment development on the brownfield element of the site. | The site is considered deliverable in accordance with the timescales detailed in the Masterplan. | The map shows the full extent of the site and not only the brownfield area.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,LUD022,"""Morris Bufton, Galdeford, Ludlow""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.368816,-2.712897,1.36,Not owned by a public authority,Not permissioned,,,,,10,30,,"""Part of the site has recently been granted Planning Permission for a new commercial unit and associated infrastructure. | Much of the remainder of the site is currently occupied, however it is considered that the site will become available for residential development in the future. The site is considered suitable, achievable and viable"".",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,MDR001,"""77 - 83 Shropshire Street, Market Drayton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.901967,-2.487469,0.08,Not owned by a public authority,Not permissioned,,,,Yes,5,5,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,MDR002,"""Car Sales Area, Salisbury Road, Market Drayton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.899205,-2.501266,0.14,Not owned by a public authority,Not permissioned,,,,,5,5,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,MDR003,"""Haulage Yard, Market Drayton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.909773,-2.467651,0.19,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Part of the site is brownfield (Approx 85%) and part is greenfield (Approx 15%). The brownfield element of the site is approximately 0.19ha, whilst the total site size is some 0.23ha. Redevelopment of the brownfield element of the site for around 5 to 10 dwellings, whilst the total site capacity is some 12 dwellings. |Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,MDR004,"""Cricket Club, Betton Road, Market Drayton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.90857,-2.473542,0.29,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,MDR026,"""Pet Market, Shrewsbury Road, Market Drayton""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.900902,-2.49749,0.14,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,MIN004,"""The Garage, Minsterley, Shrewsbury, Shropshire, SY5 0BW""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.641864,-2.91881,0.56,Not owned by a public authority,Not permissioned,,,,Yes,10,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,MUW001,"""Smithfield Works, Much Wenlock""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.595642,-2.562036,0.55,Not owned by a public authority,Not permissioned,,,,,10,20,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,OSW002,"""Health Centre/ Adult Training Centre, Victoria Rd, Oswestry""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.854849,-3.0494,0.73,Owned by a public authority,Not permissioned,,,,,15,25,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,OSW005,"""Roy Evans Garage, Oak Street, Oswestry""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.862066,-3.058783,0.07,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,OSW006,"""Garages site, Whittington Road, Oswestry""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.865564,-3.043529,0.23,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,OSW042,"""Richard Burbidge, Oswestry""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.864731,-3.043797,4.25,Not owned by a public authority,Permissioned,Full planning permission,2016-03-18,,Yes,183,183,,"""The site is brownfield and has been allocated within the SAMDev Plan. | Part of the site was built out under Planning Permission (15/03727/FUL) for 53 dwellings granted on the 18/02/2016. |The remainder of the site does not yet have Planning Permission but has a capacity for around 130 dwellings. | The site is considered deliverable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHF003,"""Former Magistrates Court and Fire Station, Shifnal""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.66734,-2.374701,0.09,Not owned by a public authority,Permissioned,Full planning permission,2017-08-16,,,,,,"""Development completed.""",2017-12-22,2020-03-20,2020-03-20
http://opendatacommunities.org/id/unitary-authority/shropshire,SHF004,"""Land to the rear of Jaspers, Shrewsbury Road, Shifnal""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.666257,-2.374769,0.11,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHF027,"""Garage off Bradford Street, Shifnal""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.667283,-2.373429,0.23,Not owned by a public authority,Not permissioned,,,,,5,10,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHR002,"""The Hollies, Sutton Road, Shrewsbury""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.69912,-2.730213,0.3,Not owned by a public authority,Not permissioned,,,,Yes,10,15,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | The site is considered suitable, available, achievable and viable for development. | Part of the site is brownfield (Approx 70%) and part is greenfield (Approx 30%). | The brownfield element of the site is approximately 0.30ha, whilst the total site size is some 0.42ha. | The site is located within a conservation area and contains an attractive older building, which it is anticipated would be retained and converted to dwellings. | It is anticipated that all the development would occur on the brownfield component of the site which has a capacity for around 18 dwellings. | The map shows the full extent of the site and not only the brownfield area.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHR003,"""Richmond House, Harlescott, Shrewsbury""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.740653,-2.737756,0.4,Owned by a public authority,Not permissioned,,,,,10,15,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHR008,"""Garages, Off Belvidere Lane, Shrewsbury""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.709243,-2.723326,0.2,Mixed ownership,Not permissioned,,,,,5,5,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, achievable and viable, however its availability is unknown.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHR009,"""Shrewsbury Prison, Dana, Shrewsbury""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.71227,-2.747559,1.1,Not owned by a public authority,Permissioned,Outline planning permission,2017-09-14,,Yes,126,126,,"""Site granted Outline Planning Permission (17/02809/OUT) for a mixed use development, including the formation of 78 dwellings. | Reserved Matters Applications 18/03025/REM and 18/03643/REM granted for access and phase 1 of development respectively. | Site is considered suitable, available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHR014,"""New Zealand House, Abbey Foregate""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.706018,-2.740192,0.27,Not owned by a public authority,Not permissioned,,,,,10,15,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHR015,"""Land at Whitehall, Shrewsbury""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.7077,-2.737206,0.9,Not owned by a public authority,Not permissioned,,,,,30,40,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, likely to become available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,SHR016,"""Shrewsbury Training and Development Centre, Racecourse Crescent, Shrewsbury""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.712559,-2.733041,0.3,Owned by a public authority,Not permissioned,,,,Yes,9,9,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Site is considered suitable, available, achievable and viable.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,TER001,"""Clive Barracks at Tern Hill, Shropshire""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.884689,-2.546454,50,Owned by a public authority,Not Permissioned,,,,,500,500,,"""The site is a strategic site that has been identified within the Local Plan Review. | The majority of the 50ha site is brownfield. It is anticipated that it has capacity for around 500 dwellings; significant amounts of employment land; and appropriate community and leisure facilities associated with a development of this scale.  | It is anticipated that much of the delivery on this site will occur beyond the next 15 years.""",2017-12-22,2020-03-20,
http://opendatacommunities.org/id/unitary-authority/shropshire,WHT001,"""Garages on Wayland Close, Whitchurch""",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,52.964623,-2.673732,0.06,Not owned by a public authority,Not permissioned,,,,Yes,5,5,,"""The site is considered within the Strategic Land Availability Assessment (SLAA). | Planning Permission (19/01553/FUL) granted for 2 dwellings on approximately 2/3 of the site, the remaining capacity is around 3 dwellings.| Site is considered suitable, available, achievable and viable.""",2017-12-22,2020-03-20,
