OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,Source
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/01197/FUL,,R/O 129 Addington Road,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,535027,162320,0.033,not owned by a public authority,yes,permissioned,full planning permission,2018-05-11,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,6,"Erection of a two storey building comprising 2 x two bedroom dwellinghouses and 4 x one bedroom flats with associated landscaping, refuse and cycle storage",,,6,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/01263/FUL,,St James Church Hall Little Roke Avenue,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531852,160537,0.053,not owned by a public authority,yes,permissioned,full planning permission,2018-06-21,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,6,Partial Demolition of existing building and erection of single/two storey extensions to provide  a terrace of 2 no. 3 bed 4-person houses and 4 no. 2 bed 3-person houses with private amenity space and 5 no. shared car parking spaces.,,,6,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/01344/FUL,,59 Addington Road,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,534702,161989,0.050,not owned by a public authority,yes,permissioned,full planning permission,2018-06-22,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,7,"Demolition of the existing building, erection of a replacement two storey plus roof level to accommodate 7 new self contained (C3) residential apartments with associated landscaping, terraces, car parking, refuse and cycle stores.",,,7,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/01483/FUL,,"Enmore Lodge, 34-36 Enmore Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,534375,167780,0.071,not owned by a public authority,yes,permissioned,full planning permission,2018-06-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,9,Alterations ; Demolition of existing buildings ; Erection of a three storey building comprising 6 two bedroom and 3 one bedroom flats: ; Alterations to vehicular accesses ; provision of vehicular access and associated forecourt parking ; provision of associated refuse storage and cycle storage (corrected description),,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02276/FUL,,12 Sunny Bank,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,534462,168571,0.094,not owned by a public authority,yes,permissioned,full planning permission,2018-07-06,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,9,"Alterations, Erection of 1 three storey building to rear with accomodation in the roofspace comprising 1 x 3 bedorom, 5 x 2 bedroom and 1 x 1 bedroom flats and erection of 1 two storey building  to rear comprising of 2 x 2 bedroom flats and erection of double garage to rear. Formation of vehicular access from Bevill Close and provision of associated parking to rear and provision of associated refuse and cycle storage (Corrected Description).",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17/05535/GPDO,,797 London Road,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531205,167940,0.235,not owned by a public authority,yes,permissioned,other,2018-01-08,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,71,Change of use from Class B1a offices to 71 flats (60x studios and 11 x one bedroom),,,71,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17/05537/GPDO,,797 London Road,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531205,167940,0.000,not owned by a public authority,yes,permissioned,other,2018-01-04,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,59,Change of use from Use Class B1a offices to 59 flats,,,59,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17/05539/GPDO,,797 London Road,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531205,167940,0.235,not owned by a public authority,yes,permissioned,other,2018-01-08,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,65,Change of use from Class B1a offices to 65 flats (60 studios and 5 one bedroom flats),,,65,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/00324/GPDO,,5 Brighton Road,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532511,164360,0.070,not owned by a public authority,yes,permissioned,other,2018-05-09,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,11,Use as 11 flats,,,11,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02035/GPDO,,41 Chipstead Valley Road,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P7OOYXJL0BK00&activeTab=summary,OSGB36,529711,159523,0.000,not owned by a public authority,yes,permissioned,other,2018-06-20,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P7OOYXJL0BK00&activeTab=summary,,10,Change of use from Office (Class B1(a)) to residential to provide 10 studio flats,,,10,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P7OOYXJL0BK00&activeTab=summary,,2018-11-30,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02299/FUL,,"54-56, Brighton Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531004,161256,0.16,not owned by a public authority,yes,permissioned,Full planning permission,2018-07-31,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,9,"Demolition of the existing buildings: Erection of a three storey building comprising of 2x three bedroom and 7x two bedroom flats: Provision of associated parking, cycle and refuse stores.",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02340/FUL,,"58, Whytecliffe Road South",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8GTCDJLGT300&activeTab=summary,OSGB36,531568,161677,0.02,not owned by a public authority,yes,permissioned,Full planning permission,2018-08-26,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8GTCDJLGT300&activeTab=summary,,9,"Demolition of the existing single storey office building (Class B1) and the erection of a four/five storey building providing 9 residential units (Class C3) comprising  7 x two bed units and 2 x one bed units, including private amenity space for each unit, refuse and recycling storage and secure cycle storage.",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8GTCDJLGT300&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02383/FUL,,"135-139, Windmill Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8KB6NJLH0D00&activeTab=summary,OSGB36,532374,166960,0.11,not owned by a public authority,yes,permissioned,Full planning permission,2018-08-01,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8KB6NJLH0D00&activeTab=summary,,9,"Demolition of garages: excavations, alterations and extensions invovling conversion of existing building altering existing commericial units, provision of 7 separate flats (including alterations to exisitng flats) and erection of 2 x 2 bed semi-detached dwellings; provision of cycle & bin storage facilities.",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P8KB6NJLH0D00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02626/FUL,,"83, Purley Downs Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P96XRPJLI6200&activeTab=summary,OSGB36,532493,161986,0.12,not owned by a public authority,yes,permissioned,Full planning permission,2019-02-06,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P96XRPJLI6200&activeTab=summary,,9,"Demolition of the existing dwellinghouse.  Erection of a detached three storey building comprising 4 one bedroom, 2 two bedroom and 3 three bedroom flats.  Formation of access road and provision of associated parking, landscaping, cycle and refuse storage.",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P96XRPJLI6200&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02653/FUL,,"Land To The Rear Of 26, Fairfield Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9A4DAJLIAI00&activeTab=summary,OSGB36,533181,165420,0.09,not owned by a public authority,yes,permissioned,Full planning permission,2018-12-12,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9A4DAJLIAI00&activeTab=summary,,8,Erection of four storey block comprising of 8 x one bed flats with associated refuse and cycle storage and landscaping.,,,8,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9A4DAJLIAI00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02697/FUL,,"57, Downs Court Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9J8FSJLIG400&activeTab=summary,OSGB36,531962,160958,0.08,not owned by a public authority,yes,permissioned,Full planning permission,2018-09-14,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9J8FSJLIG400&activeTab=summary,,7,"Demolition of existing house: erection of a two storey building with roof accommodation in association with the creation of 7 residential units consisting 2 x studio, 3 x one bedroom, 1 x 2 bedroom and 1 x 3 bedroom flats  with associated landscaping including retaining wall, car parking, bin store and cycle store.",,,7,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9J8FSJLIG400&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02719/FUL,,"Silchester Court, London Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531199,167999,0.00,not owned by a public authority,yes,permissioned,Full planning permission,2018-08-02,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,9,"Alterations; erection of front and rear roof extensions to form 4 x 1 bedroom flats and 5 x 2 bedroom flats ; alterations to existing ground floor courtyard garage block ; provision of associated parking, refuse storage and cycle storage (corrected description)",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02720/FUL,,"175, Chipstead Valley Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9JTYNJLIKA00&activeTab=summary,OSGB36,529144,159414,0.06,not owned by a public authority,yes,permissioned,Full planning permission,2018-10-19,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9JTYNJLIKA00&activeTab=summary,,7,"Demolition of the existing building and the erection of a two-storey building including accommodation within the roof to form 7 x self-contained flats (2 x 1 bedroom, 4 x 2 bedroom and 1 x 3 bedroom) with associated car parking, relocated access, hard and soft landscaping, refuse and cycle stores.",,,7,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=P9JTYNJLIKA00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02870/FUL,,"48a, Grasmere Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531983,161905,0.02,not owned by a public authority,yes,permissioned,Full planning permission,2018-10-19,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,7,"Demolition of existing two storey house and single storey garage, erection of two storey plus lower ground floor level building to accommodate seven self-contained dwellings (C3), two off-street car parking spaces, bicycle and refuse stores.",,,7,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02880/FUL,,"44, Beulah Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532158,168707,0.00,not owned by a public authority,yes,permissioned,Full planning permission,2018-12-05,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,5,"Demolition of existing house and rebuild to provide 1 x 3 bedroom flat, 3 x 2 bedroom flats and 1 x 1 bedroom flat involving balconies, 1 car parking space, cycle and refuse storage.",,,5,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/02902/FUL,,"Oak Lodge, Sanderstead Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532697,162878,0.09,not owned by a public authority,yes,permissioned,Full planning permission,2018-08-10,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,6,Proposed demolition of the existing dwelling and erection of 3 storey building comprising 2 one bedroom and 4 two bedroom flats with associated parking,,,6,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03055/FUL,,"94, Foxley Lane",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAIGM1JLK6U00&activeTab=summary,OSGB36,530265,162104,0.11,not owned by a public authority,yes,permissioned,Full planning permission,2018-08-15,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAIGM1JLK6U00&activeTab=summary,,9,"Demolition of existing building. Erection of a two storey building with roof accommodation comprising nine flats including the provision of car and cycle parking, refuse storage facilities, hard and soft landscaping and alterations to the highway.",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAIGM1JLK6U00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03059/OUT,,"141, Brancaster Lane",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532395,161086,0.05,not owned by a public authority,yes,permissioned,Outline planning permission,2018-09-28,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,6,"Erection of two storey side/rear and roof extensions and conversion into 6 flats with associated parking, balconies and landscaping",,,6,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03062/FUL,,"Sarell Court, 349, Grange Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532972,169592,0.26,not owned by a public authority,yes,permissioned,Full planning permission,2018-10-04,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,9,Erection of a new three storey block comprising 6 x two bed and 3 x one bed flats to the rear of Sarell Court. Provision of associated parking including parking for Sarell Court.,,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03074/FUL,,"37, Fairdene Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAK65IJLKA300&activeTab=summary,OSGB36,529891,158777,0.09,not owned by a public authority,yes,permissioned,Full planning permission,2018-10-26,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAK65IJLKA300&activeTab=summary,,5,"Erection of a two storey side and rear extension and two rear dormers, as well as alterations to the existing internal layout to provide a total of five residential flats with on-site car parking, including a new vehicle crossover (amended plans and description).",,,5,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAK65IJLKA300&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03130/FUL,,"39-41, Banstead Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAO5R5JLKIO00&activeTab=summary,OSGB36,531013,161710,0.07,not owned by a public authority,yes,permissioned,Full planning permission,2018-09-28,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAO5R5JLKIO00&activeTab=summary,,7,"Alterations and conversion to form 4 one bedroom and 3 two bedroom flats, demolition of front extension and erection of front, side and rear extensions, rear dormer extension, associated car parking, refuse, recycling and cycle storage facilities",,,7,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAO5R5JLKIO00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03144/FUL,,"18-19 Nursery Road And Land To R/O 18-19, Nursery Road",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532638,168042,0.10,not owned by a public authority,yes,permissioned,Full planning permission,2018-11-23,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,8,"Demolition of existing buildings at rear, erection of a three storey building at rear comprising 4 x 3 bedroom duplex flats and 4 x 1 bedroom flats, Conversion of No.19 Nursery Road to 2 bedroom house, provision of associated cycle and refuse stores",,,8,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03158/FUL,,"2, West Hill",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,533083,162386,0.08,not owned by a public authority,yes,permissioned,Full planning permission,2019-04-25,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,7,"Alterations and formation of basement accommodation to include light wells and erection of a single/two side/rear extensions. Construction of roof extension to include raising the ridgeline, formation of roof gables and installation rooflights.   Conversion to form 5 x two bedroom and 2x one bedroom flats and provision of associated landscaping, refuse and cycle parking",,,7,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03185/OUT,,"20, Manor Way",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,530336,161312,0.15,not owned by a public authority,yes,permissioned,Outline planning permission,2018-09-28,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,8,Demolition of the existing building. Erection of a 2/3 storey building comprising 8 apartments. Provision of associated parking.,,,8,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03190/FUL,,"Garage Site Adjacent To 1, St Jame's Park",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAXCYIJL0MG00&activeTab=summary,OSGB36,532230,166695,0.00,not owned by a public authority,yes,permissioned,Full planning permission,2018-08-10,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAXCYIJL0MG00&activeTab=summary,,8,Erection of 3/4 storey block comprising of 6 x one bed and 1 x two bed flats. Erection of 1 x one bed basement apartment to the rear of proposed flat block.,,,8,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PAXCYIJL0MG00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03241/FUL,,"81, Higher Drive",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PB192JJLL4800&activeTab=summary,OSGB36,531422,160349,0.12,not owned by a public authority,yes,permissioned,Full planning permission,2018-10-12,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PB192JJLL4800&activeTab=summary,,9,"Demolition of the existing dwelling.  Erection of a three storey building comprising 2 three bedroom and 7 two bedroom flats.  Formation of vehicular access and provision of associated parking, cycle storage and refuse store",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PB192JJLL4800&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03412/FUL,,"Land Adjacent To Venture House (Car Park) 15, High Street",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531343,161647,0.07,not owned by a public authority,yes,permissioned,Full planning permission,2018-09-12,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,5,Erection of a detached four storey building comprising of 2x studio and 3x two bedroom flats.  Provision of associated parking and landscaping,,,5,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03418/FUL,,"43678, Brigstock Parade",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531328,167706,0.03,not owned by a public authority,yes,permissioned,Full planning permission,2018-12-21,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,8,"Alterations, Erection of second floor, Change of use of first floor from Sui Generis (nightclub) to C3 (residential) to facilitate 8 units",,,8,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03459/FUL,,"60, Mayfield Road",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PBR5WZJLM6Q00&activeTab=summary,OSGB36,532979,162903,0.05,not owned by a public authority,yes,permissioned,Full planning permission,2018-09-14,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PBR5WZJLM6Q00&activeTab=summary,,5,"Demolition of garage and rear extensions, erection of part single-storey, part two-storey rear and side extension, rear roof dormer, associated alterations, change of use from C1 (B?B) to C3 to provide 5 residential units (2 x studio, 2 x 1 bed, 1 x 3 bed), formation of vehicular access and provision of associated parking, cycle and refuse storage.",,,5,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PBR5WZJLM6Q00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03527/FUL,,"83-85, High Street",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532356,165266,0.05,not owned by a public authority,yes,permissioned,Full planning permission,2019-06-14,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,5,"Extensions at second floor and roof level, change of use and construction of a 3 storey plus basement extension to the rear of the site; to provide 5 self-contained dwellings (Use Class C3) and restaurant (Use Class A3), residents gym, roof terraces, cycle parking and bin stores.",,,5,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03549/FUL,,"Rear Of 2 To 6, Lambert's Place",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,532902,166407,0.04,not owned by a public authority,yes,permissioned,Full planning permission,2018-09-12,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,6,Rear and loft extensions and change of use from office to residential to create 6 no. flats including parking and cycle storage.,,,6,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03582/FUL,,"14, Mitchley Avenue",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PC3V9PJLMRI00&activeTab=summary,OSGB36,532529,160729,0.07,not owned by a public authority,yes,permissioned,Full planning permission,2018-12-05,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PC3V9PJLMRI00&activeTab=summary,,6,"Demolition of existing property and erection of 3-storey development consisting 6 flats with associated access, 4 parking spaces, cycle storage and refuse store, and alterations to the existing land levels (revised description and proposal).",,,6,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PC3V9PJLMRI00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03729/FUL,,"61, Foxley Lane",https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PCHARTJLFSO00&activeTab=summary,OSGB36,530451,162012,0.14,not owned by a public authority,yes,permissioned,Full planning permission,2018-09-28,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PCHARTJLFSO00&activeTab=summary,,9,"Demolition of existing dwelling and proposed erection of part two/part three storey building with accommodation in roof comprising 9 flats (3 x 2 bed and 6 x 3 bed) with associated car parking, refuse storage and cycle storage",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/applicationDetails.do?keyVal=PCHARTJLFSO00&activeTab=summary,,2019-12-23,2019-12-23,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,18/03774/FUL,,"120, Hayes Lane",https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,OSGB36,531972,159007,0.14,not owned by a public authority,yes,permissioned,Full planning permission,2018-12-13,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,9,"Demolition of a single-family dwelling and erection of a 3-storey builidng of 9 apartments with associated access, 7 parking spaces, cycle storage and refuse store.",,,9,,,https://publicaccess3.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2019-12-23,2019-12-23,London Development Database
