entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-05-21,local-authority-eng:CMD,LBCBLR086,Centre Heights 137 Finchley Road London NW3 6JG,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543818,-0.175606,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR029,"Land bounded by Fisher Street, Catton Street, 8-10 Southampton Row. (Former site of 1-2 Fisher Street and 2-6 (even) Catton Street.",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.51835,-0.12003,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR040,80 Guilford Street London WC1N 1DF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.523058,-0.122328,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR064,18-26 Hatton Wall London EC1N 8JH,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.521585,-0.109586,0.14,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR092,20-21 King's Mews London WC1N 2JB,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.522061,-0.114244,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR087,42 Caversham Road London NW5 2DS,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.548791,-0.137418,0.08,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR061,4-5 Loveridge Mews London NW6 2DP,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.546255,-0.202391,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR042,187 Kentish Town Road London NW1 8PD,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.546334,-0.142134,0.06,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR074,9-13 Grape Street London WC2H 8ED,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.5164,-0.125622,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR062,17 & 27 Ferdinand Street London NW1 8EU,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543719,-0.149975,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR051,Bruges Place Ground and First Floor 15-20 Baynes Street London NW1 0TF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.541273,-0.137004,0.21,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR079,Mansfield Bowling Club Croftdown Road London NW5 1EP,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.560563,-0.143984,0.84,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR060,Land Adjoining no 42 Falkland Road London NW5 2PX,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.551811,-0.138395,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR075,Vacant site adjacent to no 11 Crogsland Road London NW1 8HF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.544905,-0.152147,0.16,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR054,101 Camley Street London NW1 0PF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.536975,-0.130211,0.36,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR053,Shirley House 25-27 Camden Road London NW1 9LN,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.540912,-0.139736,0.18,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
